frame,dt,N,areaSigned,areaAbs,targetArea,areaErr,perim,minEdge,maxEdge,avgEdge,flipped,selfIntersect,grabbed,dragInside,iters,areaStiff,edgeStiff,diagStiff,maxCorr,damping
152,0.016667,20,31179.513672,31179.513672,38276.382812,7096.869141,628.544312,31.427050,31.427324,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
153,0.016667,20,31179.509766,31179.509766,38276.382812,7096.873047,628.544373,31.427023,31.427322,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
154,0.016667,20,31179.507812,31179.507812,38276.382812,7096.875000,628.544312,31.427052,31.427317,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
155,0.016667,20,31179.505859,31179.505859,38276.382812,7096.876953,628.544250,31.427025,31.427322,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
156,0.016667,20,31179.507812,31179.507812,38276.382812,7096.875000,628.544312,31.427027,31.427332,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
157,0.016667,20,31179.507812,31179.507812,38276.382812,7096.875000,628.544312,31.427053,31.427343,31.427216,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
158,0.016667,20,31179.509766,31179.509766,38276.382812,7096.873047,628.544373,31.427029,31.427334,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
159,0.016667,20,31179.509766,31179.509766,38276.382812,7096.873047,628.544250,31.427029,31.427341,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
160,0.016667,20,31179.509766,31179.509766,38276.382812,7096.873047,628.544373,31.427031,31.427322,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
161,0.016667,20,31179.515625,31179.515625,38276.382812,7096.867188,628.544373,31.427044,31.427351,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
162,0.016667,20,31179.519531,31179.519531,38276.382812,7096.863281,628.544373,31.427017,31.427330,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
163,0.016667,20,31179.519531,31179.519531,38276.382812,7096.863281,628.544434,31.427046,31.427309,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
164,0.016667,20,31179.523438,31179.523438,38276.382812,7096.859375,628.544495,31.427059,31.427349,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
165,0.016667,20,31179.531250,31179.531250,38276.382812,7096.851562,628.544434,31.427059,31.427378,31.427221,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
166,0.016667,20,31179.533203,31179.533203,38276.382812,7096.849609,628.544495,31.427086,31.427359,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
167,0.017172,20,31179.535156,31179.535156,38276.382812,7096.847656,628.544556,31.427063,31.427347,31.427227,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
168,0.016667,20,31179.531250,31179.531250,38276.382812,7096.851562,628.544495,31.427076,31.427347,31.427225,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
169,0.016667,20,31179.521484,31179.521484,38276.382812,7096.861328,628.544373,31.427086,31.427347,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
170,0.016667,20,31179.513672,31179.513672,38276.382812,7096.869141,628.544373,31.427086,31.427347,31.427219,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
171,0.016667,20,31179.507812,31179.507812,38276.382812,7096.875000,628.544250,31.427097,31.427343,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
172,0.016667,20,31179.500000,31179.500000,38276.382812,7096.882812,628.544250,31.427067,31.427343,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
173,0.016667,20,31179.492188,31179.492188,38276.382812,7096.890625,628.544128,31.427063,31.427370,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
174,0.016667,20,31179.482422,31179.482422,38276.382812,7096.900391,628.544006,31.427042,31.427347,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
175,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.544006,31.427042,31.427366,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
176,0.016678,20,31179.474609,31179.474609,38276.382812,7096.908203,628.544006,31.427042,31.427368,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
177,0.016667,20,31179.474609,31179.474609,38276.382812,7096.908203,628.543884,31.427086,31.427303,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
178,0.016667,20,31179.474609,31179.474609,38276.382812,7096.908203,628.544006,31.427113,31.427303,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
179,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.544067,31.427113,31.427303,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
180,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.543945,31.427113,31.427307,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
181,0.016784,20,31179.476562,31179.476562,38276.382812,7096.906250,628.543945,31.427113,31.427303,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
182,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.543945,31.427113,31.427303,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
183,0.016667,20,31179.480469,31179.480469,38276.382812,7096.902344,628.544006,31.427113,31.427303,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
184,0.016667,20,31179.484375,31179.484375,38276.382812,7096.898438,628.544006,31.427105,31.427313,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
185,0.016667,20,31179.488281,31179.488281,38276.382812,7096.894531,628.544128,31.427050,31.427322,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
186,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544189,31.427076,31.427332,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
187,0.016667,20,31179.501953,31179.501953,38276.382812,7096.880859,628.544250,31.427065,31.427366,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
188,0.016667,20,31179.503906,31179.503906,38276.382812,7096.878906,628.544250,31.427073,31.427351,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
189,0.016667,20,31179.501953,31179.501953,38276.382812,7096.880859,628.544128,31.427113,31.427361,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
190,0.016667,20,31179.501953,31179.501953,38276.382812,7096.880859,628.544128,31.427113,31.427370,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
191,0.016667,20,31179.500000,31179.500000,38276.382812,7096.882812,628.544189,31.427113,31.427376,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
192,0.016667,20,31179.496094,31179.496094,38276.382812,7096.886719,628.544189,31.427113,31.427376,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
193,0.016667,20,31179.494141,31179.494141,38276.382812,7096.888672,628.544067,31.427105,31.427376,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
194,0.016667,20,31179.490234,31179.490234,38276.382812,7096.892578,628.544128,31.427113,31.427322,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
195,0.016667,20,31179.486328,31179.486328,38276.382812,7096.896484,628.544067,31.427113,31.427322,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
196,0.016667,20,31179.482422,31179.482422,38276.382812,7096.900391,628.544067,31.427113,31.427322,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
197,0.016667,20,31179.478516,31179.478516,38276.382812,7096.904297,628.544006,31.427113,31.427322,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
198,0.016667,20,31179.470703,31179.470703,38276.382812,7096.912109,628.543884,31.427113,31.427317,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
199,0.016668,20,31179.464844,31179.464844,38276.382812,7096.917969,628.543823,31.427113,31.427317,31.427191,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
200,0.016667,20,31179.451172,31179.451172,38276.382812,7096.931641,628.543701,31.427092,31.427317,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
201,0.016667,20,31179.441406,31179.441406,38276.382812,7096.941406,628.543579,31.427065,31.427317,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
202,0.016667,20,31179.429688,31179.429688,38276.382812,7096.953125,628.543457,31.427040,31.427317,31.427174,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
203,0.016667,20,31179.419922,31179.419922,38276.382812,7096.962891,628.543396,31.427042,31.427317,31.427170,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
204,0.016667,20,31179.410156,31179.410156,38276.382812,7096.972656,628.543213,31.427013,31.427317,31.427160,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
205,0.016667,20,31179.400391,31179.400391,38276.382812,7096.982422,628.543152,31.427015,31.427290,31.427158,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
206,0.016667,20,31179.394531,31179.394531,38276.382812,7096.988281,628.543152,31.427017,31.427261,31.427158,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
207,0.016667,20,31179.390625,31179.390625,38276.382812,7096.992188,628.543091,31.427017,31.427261,31.427155,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
208,0.016667,20,31179.384766,31179.384766,38276.382812,7096.998047,628.543030,31.426992,31.427261,31.427151,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
209,0.016667,20,31179.380859,31179.380859,38276.382812,7097.001953,628.542969,31.426992,31.427261,31.427149,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
210,0.016667,20,31179.376953,31179.376953,38276.382812,7097.005859,628.542908,31.426994,31.427261,31.427145,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
211,0.016667,20,31179.369141,31179.369141,38276.382812,7097.013672,628.542908,31.426994,31.427261,31.427145,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
212,0.016667,20,31179.367188,31179.367188,38276.382812,7097.015625,628.542847,31.426968,31.427261,31.427143,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
213,0.016667,20,31179.363281,31179.363281,38276.382812,7097.019531,628.542786,31.426968,31.427261,31.427139,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
214,0.016667,20,31179.359375,31179.359375,38276.382812,7097.023438,628.542786,31.426939,31.427261,31.427139,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
215,0.016667,20,31179.355469,31179.355469,38276.382812,7097.027344,628.542725,31.426939,31.427261,31.427135,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
216,0.016667,20,31179.355469,31179.355469,38276.382812,7097.027344,628.542725,31.426939,31.427258,31.427135,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
217,0.016667,20,31179.355469,31179.355469,38276.382812,7097.027344,628.542725,31.426968,31.427259,31.427135,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
218,0.016667,20,31179.359375,31179.359375,38276.382812,7097.023438,628.542786,31.426994,31.427259,31.427139,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
219,0.016667,20,31179.363281,31179.363281,38276.382812,7097.019531,628.542786,31.427000,31.427258,31.427139,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
220,0.016667,20,31179.373047,31179.373047,38276.382812,7097.009766,628.542908,31.427000,31.427258,31.427145,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
221,0.016667,20,31179.382812,31179.382812,38276.382812,7097.000000,628.543030,31.427000,31.427258,31.427151,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
222,0.016667,20,31179.396484,31179.396484,38276.382812,7096.986328,628.543152,31.427000,31.427280,31.427158,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
223,0.016667,20,31179.410156,31179.410156,38276.382812,7096.972656,628.543274,31.427000,31.427280,31.427164,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
224,0.016667,20,31179.421875,31179.421875,38276.382812,7096.960938,628.543335,31.426985,31.427280,31.427166,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
225,0.016667,20,31179.433594,31179.433594,38276.382812,7096.949219,628.543457,31.426985,31.427280,31.427174,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
226,0.016667,20,31179.441406,31179.441406,38276.382812,7096.941406,628.543579,31.426985,31.427280,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
227,0.016667,20,31179.445312,31179.445312,38276.382812,7096.937500,628.543640,31.426956,31.427280,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
228,0.016667,20,31179.449219,31179.449219,38276.382812,7096.933594,628.543701,31.426956,31.427280,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
229,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543762,31.426929,31.427322,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
230,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543762,31.426928,31.427328,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
231,0.016847,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543701,31.426928,31.427301,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
232,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543701,31.426928,31.427301,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
233,0.016667,20,31179.449219,31179.449219,38276.382812,7096.933594,628.543640,31.426928,31.427303,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
234,0.016667,20,31179.445312,31179.445312,38276.382812,7096.937500,628.543640,31.426952,31.427303,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
235,0.016667,20,31179.441406,31179.441406,38276.382812,7096.941406,628.543579,31.426939,31.427294,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
236,0.016667,20,31179.435547,31179.435547,38276.382812,7096.947266,628.543518,31.426939,31.427303,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
237,0.016667,20,31179.429688,31179.429688,38276.382812,7096.953125,628.543518,31.426939,31.427313,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
238,0.016667,20,31179.423828,31179.423828,38276.382812,7096.958984,628.543518,31.426939,31.427265,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
239,0.016667,20,31179.429688,31179.429688,38276.382812,7096.953125,628.543518,31.426939,31.427271,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
240,0.016667,20,31179.437500,31179.437500,38276.382812,7096.945312,628.543518,31.426939,31.427294,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
241,0.016667,20,31179.445312,31179.445312,38276.382812,7096.937500,628.543701,31.426939,31.427322,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
242,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543701,31.426952,31.427366,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
243,0.016678,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543701,31.426941,31.427345,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
244,0.016667,20,31179.449219,31179.449219,38276.382812,7096.933594,628.543701,31.426943,31.427322,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
245,0.016667,20,31179.447266,31179.447266,38276.382812,7096.935547,628.543640,31.426918,31.427328,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
246,0.016667,20,31179.447266,31179.447266,38276.382812,7096.935547,628.543701,31.426918,31.427340,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
247,0.016667,20,31179.443359,31179.443359,38276.382812,7096.939453,628.543640,31.426920,31.427317,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
248,0.016667,20,31179.441406,31179.441406,38276.382812,7096.941406,628.543640,31.426922,31.427267,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
249,0.016668,20,31179.443359,31179.443359,38276.382812,7096.939453,628.543640,31.426949,31.427315,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
250,0.016667,20,31179.447266,31179.447266,38276.382812,7096.935547,628.543640,31.426977,31.427320,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
251,0.016667,20,31179.449219,31179.449219,38276.382812,7096.933594,628.543762,31.426977,31.427345,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
252,0.016673,20,31179.449219,31179.449219,38276.382812,7096.933594,628.543701,31.427031,31.427345,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
253,0.016668,20,31179.449219,31179.449219,38276.382812,7096.933594,628.543701,31.427057,31.427315,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
254,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543701,31.427067,31.427315,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
255,0.016668,20,31179.457031,31179.457031,38276.382812,7096.925781,628.543762,31.427067,31.427315,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
256,0.016667,20,31179.460938,31179.460938,38276.382812,7096.921875,628.543762,31.427067,31.427315,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
257,0.016667,20,31179.464844,31179.464844,38276.382812,7096.917969,628.543884,31.427067,31.427315,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
258,0.016668,20,31179.468750,31179.468750,38276.382812,7096.914062,628.543884,31.427040,31.427315,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
259,0.016667,20,31179.474609,31179.474609,38276.382812,7096.908203,628.543945,31.427067,31.427315,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
260,0.016667,20,31179.476562,31179.476562,38276.382812,7096.906250,628.543945,31.427067,31.427330,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
261,0.016667,20,31179.478516,31179.478516,38276.382812,7096.904297,628.544006,31.427063,31.427351,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
262,0.016667,20,31179.482422,31179.482422,38276.382812,7096.900391,628.544006,31.427067,31.427366,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
263,0.016667,20,31179.486328,31179.486328,38276.382812,7096.896484,628.544067,31.427067,31.427387,31.427204,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
264,0.016667,20,31179.492188,31179.492188,38276.382812,7096.890625,628.544128,31.427059,31.427387,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
265,0.016667,20,31179.500000,31179.500000,38276.382812,7096.882812,628.544128,31.427078,31.427387,31.427206,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
266,0.016667,20,31179.501953,31179.501953,38276.382812,7096.880859,628.544250,31.427090,31.427387,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
267,0.016667,20,31179.503906,31179.503906,38276.382812,7096.878906,628.544189,31.427061,31.427387,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
268,0.016667,20,31179.505859,31179.505859,38276.382812,7096.876953,628.544250,31.427061,31.427345,31.427212,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
269,0.016667,20,31179.486328,31179.486328,38276.382812,7096.896484,628.544006,31.427080,31.427353,31.427200,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
270,0.016667,20,31179.470703,31179.470703,38276.382812,7096.912109,628.543884,31.427080,31.427372,31.427195,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
271,0.016667,20,31179.455078,31179.455078,38276.382812,7096.927734,628.543701,31.427027,31.427389,31.427185,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
272,0.016667,20,31179.443359,31179.443359,38276.382812,7096.939453,628.543640,31.426971,31.427349,31.427181,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
273,0.016667,20,31179.437500,31179.437500,38276.382812,7096.945312,628.543518,31.426971,31.427366,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
274,0.016667,20,31179.437500,31179.437500,38276.382812,7096.945312,628.543518,31.427010,31.427366,31.427176,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
275,0.016667,20,31179.437500,31179.437500,38276.382812,7096.945312,628.543579,31.427006,31.427366,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
276,0.016667,20,31179.437500,31179.437500,38276.382812,7096.945312,628.543579,31.426981,31.427366,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
277,0.016667,20,31179.435547,31179.435547,38276.382812,7096.947266,628.543457,31.426981,31.427345,31.427174,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
278,0.016667,20,31179.437500,31179.437500,38276.382812,7096.945312,628.543579,31.427008,31.427305,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
279,0.016668,20,31179.441406,31179.441406,38276.382812,7096.941406,628.543579,31.426981,31.427345,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
280,0.016667,20,31179.001953,31179.001953,38276.382812,7097.380859,628.539246,31.426872,31.427067,31.426962,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
281,0.016667,20,31179.429688,31179.429688,38276.382812,7096.953125,628.543457,31.427074,31.427328,31.427174,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
282,0.016667,20,31179.630859,31179.630859,38276.382812,7096.751953,628.545532,31.427120,31.427368,31.427277,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
283,0.016667,20,31179.664062,31179.664062,38276.382812,7096.718750,628.545898,31.427078,31.427446,31.427296,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
284,0.016667,20,31179.628906,31179.628906,38276.382812,7096.753906,628.545532,31.427055,31.427477,31.427277,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
285,0.016667,20,31179.587891,31179.587891,38276.382812,7096.794922,628.545044,31.427057,31.427496,31.427252,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
286,0.016667,20,31179.542969,31179.542969,38276.382812,7096.839844,628.544678,31.427057,31.427458,31.427235,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
287,0.016667,20,31179.503906,31179.503906,38276.382812,7096.878906,628.544189,31.427013,31.427431,31.427210,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
288,0.016667,20,31179.474609,31179.474609,38276.382812,7096.908203,628.543945,31.427055,31.427404,31.427197,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
289,0.016667,20,31179.453125,31179.453125,38276.382812,7096.929688,628.543762,31.427031,31.427406,31.427189,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
290,0.016667,20,31179.439453,31179.439453,38276.382812,7096.943359,628.543579,31.427044,31.427380,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
291,0.016667,20,31179.435547,31179.435547,38276.382812,7096.947266,628.543579,31.427055,31.427366,31.427179,0,0,-1,0,16,0.1800,0.9500,0.3500,6.000,0.9700
