frame,mode,viseme,open,openT,wide,wideT,round,roundT,smile,smileT,width,height,area,areaT,fill,teeth
383,sprite_expr,X,0.1011,0.0500,0.4130,0.4500,0.0036,0.0000,0.7358,0.7800,0.00,0.00,0.00,2501.24,0,0
385,sprite_expr,X,0.0953,0.0500,0.4169,0.4500,0.0032,0.0000,0.7406,0.7800,0.00,0.00,0.00,2464.74,0,0
387,sprite_expr,X,0.0901,0.0500,0.4205,0.4500,0.0028,0.0000,0.7450,0.7800,0.00,0.00,0.00,2431.80,0,0
389,sprite_expr,X,0.0856,0.0500,0.4238,0.4500,0.0025,0.0000,0.7489,0.7800,0.00,0.00,0.00,2402.17,0,0
391,sprite_expr,X,0.0815,0.0500,0.4267,0.4500,0.0022,0.0000,0.7524,0.7800,0.00,0.00,0.00,2375.57,0,0
393,sprite_expr,X,0.0779,0.0500,0.4293,0.4500,0.0020,0.0000,0.7555,0.7800,0.00,0.00,0.00,2351.75,0,0
395,debug_blob,A,0.0818,0.8500,0.4325,0.5500,0.0026,0.1000,0.7571,0.6500,117.72,16.33,12.14,2335.27,1,0
397,debug_blob,A,0.1088,0.8500,0.4383,0.5500,0.0062,0.1000,0.7547,0.6500,118.11,18.37,5.29,2351.35,1,0
399,debug_blob,A,0.1498,0.8500,0.4456,0.5500,0.0114,0.1000,0.7498,0.6500,118.58,21.44,15.18,2410.90,1,0
401,debug_blob,A,0.1984,0.8500,0.4536,0.5500,0.0176,0.1000,0.7435,0.6500,119.07,25.08,4.89,2513.18,1,0
403,debug_blob,A,0.2502,0.8500,0.4618,0.5500,0.0242,0.1000,0.7365,0.6500,119.57,28.98,11.22,2651.83,1,1
405,debug_blob,A,0.3026,0.8500,0.4698,0.5500,0.0308,0.1000,0.7293,0.6500,120.06,32.93,2.07,2818.29,1,1
407,debug_blob,A,0.3536,0.8500,0.4776,0.5500,0.0373,0.1000,0.7221,0.6500,120.52,36.79,5.51,3003.79,1,1
409,debug_blob,A,0.4021,0.8500,0.4848,0.5500,0.0434,0.1000,0.7152,0.6500,120.95,40.47,5.53,3200.34,1,1
411,debug_blob,A,0.4474,0.8500,0.4915,0.5500,0.0492,0.1000,0.7087,0.6500,121.36,43.92,135.85,3401.19,1,1
413,debug_blob,A,0.4892,0.8500,0.4977,0.5500,0.0545,0.1000,0.7027,0.6500,121.73,47.12,31.24,3600.94,1,1
415,debug_blob,A,0.5275,0.8500,0.5033,0.5500,0.0593,0.1000,0.6971,0.6500,122.07,50.04,273.98,3795.49,1,1
417,debug_blob,A,0.5623,0.8500,0.5084,0.5500,0.0637,0.1000,0.6921,0.6500,122.38,52.71,61.28,3981.87,1,1
419,debug_blob,A,0.5938,0.8500,0.5130,0.5500,0.0677,0.1000,0.6875,0.6500,122.67,55.12,283.06,4158.07,1,1
421,debug_blob,A,0.6221,0.8500,0.5171,0.5500,0.0712,0.1000,0.6834,0.6500,122.93,57.29,116.54,4322.86,1,1
423,debug_blob,A,0.6475,0.8500,0.5208,0.5500,0.0744,0.1000,0.6797,0.6500,123.16,59.24,122.48,4475.63,1,1
425,debug_blob,A,0.6702,0.8500,0.5241,0.5500,0.0773,0.1000,0.6764,0.6500,123.37,60.97,240.21,4616.22,1,1
427,debug_blob,A,0.6905,0.8500,0.5270,0.5500,0.0799,0.1000,0.6734,0.6500,123.56,62.53,283.78,4744.81,1,1
429,debug_blob,A,0.7086,0.8500,0.5296,0.5500,0.0822,0.1000,0.6708,0.6500,123.74,63.91,175.79,4861.84,1,1
431,debug_blob,A,0.7247,0.8500,0.5319,0.5500,0.0842,0.1000,0.6684,0.6500,123.89,65.13,183.35,4967.87,1,1
433,debug_blob,A,0.7389,0.8500,0.5340,0.5500,0.0860,0.1000,0.6663,0.6500,124.04,66.22,283.82,5063.60,1,1
435,debug_blob,A,0.7516,0.8500,0.5358,0.5500,0.0876,0.1000,0.6644,0.6500,124.16,67.18,310.87,5149.77,1,1
437,debug_blob,A,0.7629,0.8500,0.5375,0.5500,0.0890,0.1000,0.6628,0.6500,124.28,68.04,235.37,5227.12,1,1
439,debug_blob,A,0.7729,0.8500,0.5389,0.5500,0.0903,0.1000,0.6613,0.6500,124.38,68.79,303.68,5296.41,1,1
441,debug_blob,A,0.7817,0.8500,0.5402,0.5500,0.0914,0.1000,0.6600,0.6500,124.48,69.46,66.27,5358.35,1,1
443,debug_blob,A,0.7896,0.8500,0.5413,0.5500,0.0924,0.1000,0.6589,0.6500,124.56,70.05,90.43,5413.65,1,1
445,debug_blob,A,0.7965,0.8500,0.5423,0.5500,0.0933,0.1000,0.6579,0.6500,124.63,70.58,8.58,5462.94,1,1
447,debug_blob,A,0.8027,0.8500,0.5432,0.5500,0.0940,0.1000,0.6569,0.6500,124.70,71.04,235.42,5506.82,1,1
449,debug_blob,A,0.8081,0.8500,0.5440,0.5500,0.0947,0.1000,0.6561,0.6500,124.76,71.45,194.69,5545.86,1,1
451,debug_blob,A,0.8130,0.8500,0.5447,0.5500,0.0953,0.1000,0.6554,0.6500,124.81,71.82,382.53,5580.56,1,1
453,debug_blob,A,0.8172,0.8500,0.5453,0.5500,0.0959,0.1000,0.6548,0.6500,124.85,72.14,300.20,5611.37,1,1
455,debug_blob,A,0.8210,0.8500,0.5458,0.5500,0.0963,0.1000,0.6543,0.6500,124.88,72.43,184.28,5638.72,1,1
457,debug_blob,A,0.8244,0.8500,0.5463,0.5500,0.0968,0.1000,0.6538,0.6500,124.91,72.69,31.84,5662.98,1,1
459,debug_blob,A,0.8279,0.8500,0.5468,0.5500,0.0972,0.1000,0.6532,0.6500,124.94,72.97,85.91,5684.90,1,1
461,debug_blob,A,0.8306,0.8500,0.5472,0.5500,0.0976,0.1000,0.6529,0.6500,124.96,73.18,283.35,5704.71,1,1
463,debug_blob,A,0.8330,0.8500,0.5476,0.5500,0.0979,0.1000,0.6525,0.6500,124.97,73.38,232.63,5722.22,1,1
465,debug_blob,A,0.8351,0.8500,0.5479,0.5500,0.0981,0.1000,0.6522,0.6500,124.98,73.55,421.67,5737.71,1,1
467,debug_blob,A,0.8369,0.8500,0.5481,0.5500,0.0983,0.1000,0.6519,0.6500,124.98,73.70,366.95,5751.34,1,1
469,debug_blob,A,0.8384,0.8500,0.5483,0.5500,0.0985,0.1000,0.6517,0.6500,124.98,73.84,221.23,5763.32,1,1
471,debug_blob,A,0.8398,0.8500,0.5485,0.5500,0.0987,0.1000,0.6515,0.6500,124.97,73.97,48.25,5773.82,1,1
473,debug_blob,A,0.8410,0.8500,0.5487,0.5500,0.0989,0.1000,0.6513,0.6500,124.96,74.09,110.65,5783.04,1,1
475,debug_blob,A,0.8421,0.8500,0.5489,0.5500,0.0990,0.1000,0.6512,0.6500,124.95,74.20,426.89,5791.13,1,1
477,debug_blob,A,0.8430,0.8500,0.5490,0.5500,0.0991,0.1000,0.6510,0.6500,124.93,74.30,57.80,5798.23,1,1
479,debug_blob,A,0.8438,0.8500,0.5491,0.5500,0.0992,0.1000,0.6509,0.6500,124.91,74.39,31.23,5804.46,1,1
481,debug_blob,A,0.8445,0.8500,0.5492,0.5500,0.0993,0.1000,0.6508,0.6500,124.89,74.48,255.62,5809.94,1,1
483,debug_blob,A,0.8452,0.8500,0.5493,0.5500,0.0994,0.1000,0.6507,0.6500,124.87,74.56,279.67,5814.76,1,1
485,debug_blob,A,0.8457,0.8500,0.5494,0.5500,0.0995,0.1000,0.6506,0.6500,124.84,74.64,364.19,5818.99,1,1
487,debug_blob,A,0.8462,0.8500,0.5495,0.5500,0.0995,0.1000,0.6506,0.6500,124.81,74.72,346.57,5822.72,1,1
489,debug_blob,A,0.8467,0.8500,0.5495,0.5500,0.0996,0.1000,0.6505,0.6500,124.78,74.79,397.39,5826.00,1,1
491,debug_blob,A,0.8471,0.8500,0.5496,0.5500,0.0996,0.1000,0.6504,0.6500,124.75,74.86,88.67,5828.90,1,1
493,debug_blob,B,0.8288,0.1000,0.5434,0.3000,0.0972,0.0000,0.6504,0.6500,124.30,73.39,218.37,5814.22,1,1
495,debug_blob,B,0.7938,0.1000,0.5317,0.3000,0.0925,0.0000,0.6503,0.6500,123.46,70.53,158.76,5762.16,1,1
497,debug_blob,B,0.7493,0.1000,0.5168,0.3000,0.0866,0.0000,0.6503,0.6500,122.41,66.89,470.84,5668.75,1,1
499,debug_blob,B,0.7001,0.1000,0.5004,0.3000,0.0800,0.0000,0.6503,0.6500,121.25,62.87,19.59,5538.16,1,1
501,debug_blob,B,0.6494,0.1000,0.4834,0.3000,0.0733,0.0000,0.6502,0.6500,120.06,58.76,334.09,5378.17,1,1
503,debug_blob,B,0.5995,0.1000,0.4668,0.3000,0.0666,0.0000,0.6502,0.6500,118.88,54.71,256.94,5197.48,1,1
505,debug_blob,B,0.5516,0.1000,0.4508,0.3000,0.0602,0.0000,0.6502,0.6500,117.74,50.85,37.91,5004.31,1,1
507,debug_blob,B,0.5065,0.1000,0.4357,0.3000,0.0542,0.0000,0.6502,0.6500,116.66,47.23,0.29,4805.79,1,1
509,debug_blob,B,0.4646,0.1000,0.4217,0.3000,0.0486,0.0000,0.6501,0.6500,115.66,43.87,6.74,4607.54,1,1
511,debug_blob,B,0.4261,0.1000,0.4089,0.3000,0.0435,0.0000,0.6501,0.6500,114.74,40.81,14.02,4414.07,1,1
513,debug_blob,B,0.3911,0.1000,0.3972,0.3000,0.0388,0.0000,0.6501,0.6500,113.89,38.03,52.36,4228.54,1,1
515,debug_blob,B,0.3595,0.1000,0.3866,0.3000,0.0346,0.0000,0.6501,0.6500,113.13,35.51,126.27,4053.12,1,1
517,debug_blob,B,0.3309,0.1000,0.3771,0.3000,0.0308,0.0000,0.6501,0.6500,112.44,33.25,313.88,3889.11,1,1
519,debug_blob,B,0.3049,0.1000,0.3684,0.3000,0.0273,0.0000,0.6501,0.6500,111.81,31.20,27.79,3736.94,1,1
521,debug_blob,B,0.2817,0.1000,0.3606,0.3000,0.0242,0.0000,0.6501,0.6500,111.24,29.37,5.75,3596.60,1,1
523,debug_blob,B,0.2611,0.1000,0.3538,0.3000,0.0215,0.0000,0.6501,0.6500,110.74,27.76,11.38,3468.45,1,1
525,debug_blob,B,0.2428,0.1000,0.3477,0.3000,0.0190,0.0000,0.6501,0.6500,110.30,26.32,7.18,3352.07,1,0
527,debug_blob,B,0.2265,0.1000,0.3422,0.3000,0.0169,0.0000,0.6500,0.6500,109.90,25.04,8.99,3246.84,1,0
529,debug_blob,B,0.2121,0.1000,0.3374,0.3000,0.0149,0.0000,0.6500,0.6500,109.55,23.91,6.19,3152.06,1,0
531,debug_blob,B,0.1993,0.1000,0.3331,0.3000,0.0132,0.0000,0.6500,0.6500,109.24,22.90,1.63,3066.94,1,0
533,debug_blob,B,0.1879,0.1000,0.3293,0.3000,0.0117,0.0000,0.6500,0.6500,108.97,22.01,1.78,2990.70,1,0
535,debug_blob,B,0.1778,0.1000,0.3260,0.3000,0.0104,0.0000,0.6500,0.6500,108.73,21.22,2.04,2922.54,1,0
537,debug_blob,B,0.1688,0.1000,0.3230,0.3000,0.0092,0.0000,0.6500,0.6500,108.52,20.52,1.85,2861.72,1,0
539,debug_blob,B,0.1609,0.1000,0.3203,0.3000,0.0081,0.0000,0.6500,0.6500,108.34,19.90,0.11,2807.52,1,0
541,debug_blob,B,0.1539,0.1000,0.3180,0.3000,0.0072,0.0000,0.6500,0.6500,108.18,19.35,4.36,2759.29,1,0
543,debug_blob,B,0.1477,0.1000,0.3159,0.3000,0.0064,0.0000,0.6500,0.6500,108.04,18.86,11.40,2716.42,1,0
545,debug_blob,B,0.1422,0.1000,0.3141,0.3000,0.0056,0.0000,0.6500,0.6500,107.92,18.43,11.71,2678.34,1,0
547,debug_blob,B,0.1373,0.1000,0.3125,0.3000,0.0050,0.0000,0.6500,0.6500,107.82,18.04,8.52,2644.54,1,0
549,debug_blob,B,0.1330,0.1000,0.3110,0.3000,0.0044,0.0000,0.6500,0.6500,107.74,17.70,0.54,2614.56,1,0
551,debug_blob,C,0.1404,0.5500,0.3160,0.5500,0.0051,0.0500,0.6513,0.7000,108.14,18.30,10.40,2597.84,1,0
553,debug_blob,C,0.1582,0.5500,0.3266,0.5500,0.0070,0.0500,0.6536,0.7000,108.99,19.74,9.99,2605.41,1,0
555,debug_blob,C,0.1821,0.5500,0.3405,0.5500,0.0096,0.0500,0.6566,0.7000,110.09,21.66,3.52,2639.32,1,0
557,debug_blob,C,0.2093,0.5500,0.3562,0.5500,0.0126,0.0500,0.6599,0.7000,111.32,23.85,9.16,2697.18,1,0
559,debug_blob,C,0.2375,0.5500,0.3724,0.5500,0.0157,0.0500,0.6633,0.7000,112.59,26.13,6.15,2774.22,1,0
561,debug_blob,C,0.2655,0.5500,0.3885,0.5500,0.0187,0.0500,0.6666,0.7000,113.84,28.39,4.25,2865.28,1,1
563,debug_blob,C,0.2925,0.5500,0.4039,0.5500,0.0217,0.0500,0.6698,0.7000,115.05,30.57,3.66,2965.46,1,1
565,debug_blob,C,0.3181,0.5500,0.4184,0.5500,0.0245,0.0500,0.6729,0.7000,116.19,32.63,14.45,3070.50,1,1
567,debug_blob,C,0.3418,0.5500,0.4319,0.5500,0.0271,0.0500,0.6757,0.7000,117.26,34.55,9.35,3176.92,1,1
569,debug_blob,C,0.3636,0.5500,0.4443,0.5500,0.0295,0.0500,0.6782,0.7000,118.23,36.32,9.67,3281.98,1,1
571,debug_blob,C,0.3835,0.5500,0.4556,0.5500,0.0317,0.0500,0.6806,0.7000,119.13,37.93,13.66,3383.69,1,1
573,debug_blob,C,0.4016,0.5500,0.4659,0.5500,0.0337,0.0500,0.6827,0.7000,119.94,39.38,37.95,3480.61,1,1
575,debug_blob,C,0.4179,0.5500,0.4751,0.5500,0.0355,0.0500,0.6846,0.7000,120.68,40.70,11.78,3571.84,1,1
577,debug_blob,C,0.4326,0.5500,0.4834,0.5500,0.0371,0.0500,0.6863,0.7000,121.34,41.88,17.17,3656.82,1,1
579,debug_blob,C,0.4457,0.5500,0.4909,0.5500,0.0385,0.0500,0.6878,0.7000,121.94,42.93,3.77,3735.35,1,1
581,debug_blob,C,0.4574,0.5500,0.4975,0.5500,0.0398,0.0500,0.6892,0.7000,122.48,43.87,24.69,3807.40,1,1
583,debug_blob,C,0.4679,0.5500,0.5035,0.5500,0.0410,0.0500,0.6904,0.7000,122.96,44.71,33.13,3873.14,1,1
585,debug_blob,C,0.4772,0.5500,0.5087,0.5500,0.0420,0.0500,0.6915,0.7000,123.39,45.45,169.00,3932.83,1,1
587,debug_blob,C,0.4855,0.5500,0.5134,0.5500,0.0429,0.0500,0.6925,0.7000,123.78,46.11,14.17,3986.81,1,1
589,debug_blob,C,0.4928,0.5500,0.5176,0.5500,0.0437,0.0500,0.6933,0.7000,124.12,46.70,277.16,4035.46,1,1
591,debug_blob,C,0.4994,0.5500,0.5213,0.5500,0.0444,0.0500,0.6941,0.7000,124.43,47.22,270.73,4079.18,1,1
593,debug_blob,C,0.5052,0.5500,0.5246,0.5500,0.0451,0.0500,0.6948,0.7000,124.70,47.68,282.21,4118.39,1,1
595,debug_blob,D,0.5103,0.5500,0.5275,0.5500,0.0456,0.0500,0.6954,0.7000,124.94,48.09,71.94,4153.46,1,1
597,debug_blob,D,0.5149,0.5500,0.5301,0.5500,0.0461,0.0500,0.6959,0.7000,125.15,48.45,191.30,4184.79,1,1
599,debug_blob,D,0.5189,0.5500,0.5324,0.5500,0.0466,0.0500,0.6964,0.7000,125.34,48.77,42.75,4212.72,1,1
601,debug_blob,D,0.5225,0.5500,0.5344,0.5500,0.0470,0.0500,0.6968,0.7000,125.51,49.05,144.65,4237.60,1,1
603,debug_blob,D,0.5257,0.5500,0.5362,0.5500,0.0473,0.0500,0.6972,0.7000,125.66,49.30,82.37,4259.74,1,1
605,debug_blob,D,0.5285,0.5500,0.5378,0.5500,0.0476,0.0500,0.6975,0.7000,125.79,49.53,17.59,4279.42,1,1
607,debug_blob,D,0.5310,0.5500,0.5392,0.5500,0.0479,0.0500,0.6978,0.7000,125.90,49.73,298.06,4296.91,1,1
609,debug_blob,D,0.5331,0.5500,0.5405,0.5500,0.0481,0.0500,0.6980,0.7000,125.99,49.91,238.19,4312.42,1,1
611,debug_blob,D,0.5351,0.5500,0.5416,0.5500,0.0484,0.0500,0.6983,0.7000,126.07,50.07,250.12,4326.19,1,1
613,debug_blob,D,0.5368,0.5500,0.5425,0.5500,0.0485,0.0500,0.6985,0.7000,126.14,50.21,269.26,4338.40,1,1
615,debug_blob,D,0.5383,0.5500,0.5434,0.5500,0.0487,0.0500,0.6986,0.7000,126.20,50.34,299.20,4349.22,1,1
617,debug_blob,D,0.5397,0.5500,0.5442,0.5500,0.0489,0.0500,0.6988,0.7000,126.25,50.46,314.23,4358.81,1,1
619,debug_blob,D,0.5409,0.5500,0.5448,0.5500,0.0490,0.0500,0.6989,0.7000,126.29,50.57,357.69,4367.31,1,1
621,debug_blob,D,0.5419,0.5500,0.5454,0.5500,0.0491,0.0500,0.6991,0.7000,126.32,50.67,135.63,4374.83,1,1
623,debug_blob,D,0.5429,0.5500,0.5460,0.5500,0.0492,0.0500,0.6992,0.7000,126.34,50.76,330.21,4381.50,1,1
625,debug_blob,D,0.5437,0.5500,0.5464,0.5500,0.0493,0.0500,0.6993,0.7000,126.35,50.84,265.63,4387.40,1,1
627,debug_blob,D,0.5444,0.5500,0.5468,0.5500,0.0494,0.0500,0.6993,0.7000,126.36,50.92,308.90,4392.62,1,1
629,debug_blob,D,0.5451,0.5500,0.5472,0.5500,0.0495,0.0500,0.6994,0.7000,126.36,50.99,90.74,4397.24,1,1
631,debug_blob,D,0.5456,0.5500,0.5475,0.5500,0.0495,0.0500,0.6995,0.7000,126.36,51.06,238.00,4401.33,1,1
633,debug_blob,D,0.5461,0.5500,0.5478,0.5500,0.0496,0.0500,0.6995,0.7000,126.35,51.12,63.12,4404.95,1,1
635,debug_blob,D,0.5466,0.5500,0.5481,0.5500,0.0496,0.0500,0.6996,0.7000,126.34,51.18,226.88,4408.15,1,1
637,debug_blob,D,0.5470,0.5500,0.5483,0.5500,0.0497,0.0500,0.6996,0.7000,126.32,51.24,79.83,4410.99,1,1
639,debug_blob,D,0.5473,0.5500,0.5485,0.5500,0.0497,0.0500,0.6997,0.7000,126.30,51.29,344.76,4413.50,1,1
641,debug_blob,E,0.5427,0.3500,0.5586,0.9500,0.0485,0.0000,0.7034,0.8500,127.13,51.02,4.17,4411.09,1,1
643,debug_blob,E,0.5335,0.3500,0.5775,0.9500,0.0462,0.0000,0.7105,0.8500,128.72,50.47,318.89,4398.48,1,1
645,debug_blob,E,0.5218,0.3500,0.6016,0.9500,0.0432,0.0000,0.7195,0.8500,130.74,49.75,39.29,4374.59,1,1
647,debug_blob,E,0.5089,0.3500,0.6281,0.9500,0.0399,0.0000,0.7294,0.8500,132.97,48.94,365.40,4340.54,1,1
649,debug_blob,E,0.4955,0.3500,0.6553,0.9500,0.0366,0.0000,0.7396,0.8500,135.27,48.12,95.22,4298.41,1,1
651,debug_blob,E,0.4823,0.3500,0.6821,0.9500,0.0333,0.0000,0.7497,0.8500,137.54,47.30,237.74,4250.55,1,1
653,debug_blob,F,0.4674,0.1000,0.7021,0.3000,0.0301,0.0000,0.7575,0.6500,139.25,46.31,145.89,4197.68,1,1
655,debug_blob,F,0.4461,0.1000,0.7020,0.3000,0.0271,0.0000,0.7591,0.6500,139.31,44.67,21.46,4133.85,1,1
657,debug_blob,F,0.4215,0.1000,0.6891,0.3000,0.0243,0.0000,0.7567,0.6500,138.31,42.68,58.33,4057.23,1,1
659,debug_blob,F,0.3954,0.1000,0.6685,0.3000,0.0217,0.0000,0.7517,0.6500,136.67,40.53,160.55,3969.24,1,1
661,debug_blob,F,0.3693,0.1000,0.6435,0.3000,0.0194,0.0000,0.7452,0.6500,134.67,38.34,58.04,3872.72,1,1
663,debug_blob,G,0.3440,0.1000,0.6165,0.3000,0.0173,0.0000,0.7381,0.6500,132.50,36.20,226.55,3770.91,1,1
665,debug_blob,G,0.3200,0.1000,0.5892,0.3000,0.0154,0.0000,0.7307,0.6500,130.29,34.15,22.74,3666.86,1,1
667,debug_blob,G,0.2977,0.1000,0.5624,0.3000,0.0137,0.0000,0.7234,0.6500,128.13,32.24,24.03,3563.18,1,1
669,debug_blob,G,0.2770,0.1000,0.5369,0.3000,0.0121,0.0000,0.7164,0.6500,126.07,30.47,0.59,3461.95,1,1
671,debug_blob,G,0.2582,0.1000,0.5131,0.3000,0.0108,0.0000,0.7098,0.6500,124.13,28.85,6.58,3364.74,1,1
673,debug_blob,G,0.2411,0.1000,0.4910,0.3000,0.0096,0.0000,0.7036,0.6500,122.34,27.38,7.70,3272.64,1,0
675,debug_blob,H,0.2256,0.1000,0.4708,0.3000,0.0085,0.0000,0.6980,0.6500,120.69,26.04,0.12,3186.34,1,0
677,debug_blob,H,0.2117,0.1000,0.4524,0.3000,0.0075,0.0000,0.6928,0.6500,119.20,24.84,14.01,3106.22,1,0
679,debug_blob,H,0.1993,0.1000,0.4357,0.3000,0.0066,0.0000,0.6882,0.6500,117.85,23.76,11.30,3032.39,1,0
681,debug_blob,H,0.1881,0.1000,0.4207,0.3000,0.0059,0.0000,0.6840,0.6500,116.64,22.80,2.84,2964.80,1,0
683,debug_blob,H,0.1782,0.1000,0.4073,0.3000,0.0052,0.0000,0.6802,0.6500,115.55,21.94,0.16,2903.25,1,0
685,debug_blob,H,0.1693,0.1000,0.3953,0.3000,0.0046,0.0000,0.6768,0.6500,114.58,21.17,1.97,2847.44,1,0
687,debug_blob,X,0.1611,0.0600,0.3850,0.3500,0.0045,0.0500,0.6747,0.7500,113.74,20.48,0.09,2796.86,1,0
689,debug_blob,X,0.1526,0.0600,0.3773,0.3500,0.0059,0.0500,0.6757,0.7500,113.07,19.86,3.45,2750.08,1,0
691,debug_blob,X,0.1442,0.0600,0.3715,0.3500,0.0082,0.0500,0.6788,0.7500,112.54,19.29,17.80,2706.27,1,0
693,debug_blob,X,0.1361,0.0600,0.3671,0.3500,0.0110,0.0500,0.6830,0.7500,112.11,18.79,8.62,2665.06,1,0
695,debug_blob,X,0.1285,0.0600,0.3637,0.3500,0.0141,0.0500,0.6878,0.7500,111.76,18.33,2.64,2626.31,1,0
697,debug_blob,X,0.1215,0.0600,0.3611,0.3500,0.0172,0.0500,0.6929,0.7500,111.47,17.92,16.02,2589.99,1,0
699,debug_blob,X,0.1150,0.0600,0.3591,0.3500,0.0202,0.0500,0.6980,0.7500,111.24,17.55,3.79,2556.12,1,0
701,debug_blob,X,0.1091,0.0600,0.3575,0.3500,0.0231,0.0500,0.7029,0.7500,111.05,17.22,2.51,2524.68,1,0
703,debug_blob,X,0.1038,0.0600,0.3563,0.3500,0.0258,0.0500,0.7075,0.7500,110.89,16.92,3.98,2495.66,1,0
705,debug_blob,X,0.0990,0.0600,0.3553,0.3500,0.0283,0.0500,0.7119,0.7500,110.77,16.66,8.23,2469.01,1,0
707,debug_blob,X,0.0946,0.0600,0.3545,0.3500,0.0306,0.0500,0.7159,0.7500,110.66,16.43,7.76,2444.64,1,0
709,debug_blob,X,0.0908,0.0600,0.3538,0.3500,0.0327,0.0500,0.7195,0.7500,110.58,16.22,14.01,2422.46,1,0
711,debug_blob,X,0.0873,0.0600,0.3533,0.3500,0.0346,0.0500,0.7228,0.7500,110.51,16.03,37.43,2402.34,1,0
713,debug_blob,X,0.0842,0.0600,0.3528,0.3500,0.0363,0.0500,0.7258,0.7500,110.45,15.86,4.55,2384.14,1,0
715,debug_blob,X,0.0815,0.0600,0.3524,0.3500,0.0378,0.0500,0.7285,0.7500,110.41,15.71,8.75,2367.74,1,0
717,debug_blob,X,0.0790,0.0600,0.3521,0.3500,0.0392,0.0500,0.7309,0.7500,110.37,15.58,3.01,2352.96,1,0
719,debug_blob,X,0.0768,0.0600,0.3518,0.3500,0.0404,0.0500,0.7331,0.7500,110.35,15.46,46.21,2339.66,1,0
721,debug_blob,H,0.0758,0.1000,0.3504,0.3000,0.0403,0.0000,0.7325,0.6500,110.26,15.37,9.63,2328.50,1,0
723,debug_blob,H,0.0760,0.1000,0.3478,0.3000,0.0389,0.0000,0.7295,0.6500,110.13,15.30,3.10,2320.18,1,0
725,debug_blob,H,0.0769,0.1000,0.3446,0.3000,0.0368,0.0000,0.7251,0.6500,109.96,15.24,2.71,2314.77,1,0
727,debug_blob,H,0.0782,0.1000,0.3412,0.3000,0.0342,0.0000,0.7198,0.6500,109.78,15.20,7.71,2311.98,1,0
729,debug_blob,H,0.0797,0.1000,0.3377,0.3000,0.0315,0.0000,0.7142,0.6500,109.59,15.17,3.82,2311.38,1,0
731,debug_blob,G,0.0813,0.1000,0.3342,0.3000,0.0288,0.0000,0.7086,0.6500,109.42,15.14,0.15,2312.51,1,0
733,debug_blob,G,0.0830,0.1000,0.3309,0.3000,0.0261,0.0000,0.7031,0.6500,109.25,15.12,3.22,2314.92,1,0
735,debug_blob,G,0.0846,0.1000,0.3278,0.3000,0.0235,0.0000,0.6979,0.6500,109.09,15.11,0.41,2318.24,1,0
737,debug_blob,G,0.0861,0.1000,0.3249,0.3000,0.0212,0.0000,0.6931,0.6500,108.95,15.09,1.81,2322.14,1,0
739,debug_blob,G,0.0875,0.1000,0.3223,0.3000,0.0190,0.0000,0.6886,0.6500,108.81,15.08,1.19,2326.38,1,0
741,debug_blob,F,0.0888,0.1000,0.3199,0.3000,0.0169,0.0000,0.6845,0.6500,108.69,15.06,4.63,2330.75,1,0
743,debug_blob,F,0.0900,0.1000,0.3177,0.3000,0.0151,0.0000,0.6807,0.6500,108.59,15.05,3.78,2335.12,1,0
745,debug_blob,F,0.0911,0.1000,0.3158,0.3000,0.0135,0.0000,0.6774,0.6500,108.49,15.05,1.74,2339.36,1,0
747,debug_blob,F,0.0921,0.1000,0.3140,0.3000,0.0120,0.0000,0.6743,0.6500,108.40,15.04,2.25,2343.42,1,0
749,debug_blob,F,0.0929,0.1000,0.3124,0.3000,0.0106,0.0000,0.6716,0.6500,108.32,15.03,8.43,2347.24,1,0
751,debug_blob,E,0.0959,0.3500,0.3168,0.9500,0.0094,0.0000,0.6710,0.8500,108.73,15.24,6.14,2352.28,1,0
753,debug_blob,E,0.1060,0.3500,0.3398,0.9500,0.0084,0.0000,0.6763,0.8500,110.67,16.12,3.65,2366.37,1,0
755,debug_blob,E,0.1202,0.3500,0.3740,0.9500,0.0074,0.0000,0.6852,0.8500,113.53,17.41,4.31,2392.89,1,0
757,debug_blob,E,0.1366,0.3500,0.4143,0.9500,0.0066,0.0000,0.6962,0.8500,116.89,18.92,5.16,2431.63,1,0
759,debug_blob,E,0.1540,0.3500,0.4572,0.9500,0.0058,0.0000,0.7081,0.8500,120.46,20.53,11.55,2480.66,1,0
761,debug_blob,D,0.1731,0.5500,0.4968,0.5500,0.0056,0.0500,0.7190,0.7000,123.74,22.24,2.31,2538.61,1,0
763,debug_blob,D,0.1974,0.5500,0.5239,0.5500,0.0069,0.0500,0.7253,0.7000,125.93,24.25,12.40,2609.33,1,0
765,debug_blob,D,0.2241,0.5500,0.5420,0.5500,0.0091,0.0500,0.7285,0.7000,127.36,26.39,24.96,2693.29,1,0
767,debug_blob,D,0.2517,0.5500,0.5539,0.5500,0.0118,0.0500,0.7297,0.7000,128.24,28.55,15.28,2788.35,1,0
769,debug_blob,D,0.2788,0.5500,0.5614,0.5500,0.0147,0.0500,0.7295,0.7000,128.75,30.65,1.57,2891.34,1,1
771,debug_blob,C,0.3049,0.5500,0.5658,0.5500,0.0178,0.0500,0.7284,0.7000,129.00,32.65,5.69,2998.93,1,1
773,debug_blob,C,0.3298,0.5500,0.5681,0.5500,0.0208,0.0500,0.7268,0.7000,129.08,34.56,12.56,3108.36,1,1
